num_muestra,opc,LI,LS
1,NULOS,0.5992700799999999,0.77737392
1,OPINION_NO,1.4518484,1.7837949999999998
1,OPINION_SI,97.480582,97.916808
1,part,7.031757,7.2659374
2,NULOS,0.55554766,0.72139628
2,OPINION_NO,1.4280128,1.7498509999999998
2,OPINION_SI,97.58028,97.98900400000001
2,part,6.9049566,7.1664617999999995
3,NULOS,0.5716592,0.74466542
3,OPINION_NO,1.4217342000000002,1.7537149999999997
3,OPINION_SI,97.548404,97.9575
3,part,6.9475222,7.2086923999999994
4,NULOS,0.51011712,0.66455328
4,OPINION_NO,1.4223796,1.7604954
4,OPINION_SI,97.617186,98.01355799999999
4,part,7.198108199999999,7.4717270000000005
5,NULOS,0.55194128,0.72021954
5,OPINION_NO,1.4781428,1.8079932
5,OPINION_SI,97.517338,97.92331800000001
5,part,7.027738199999998,7.278969199999999
6,NULOS,0.57116998,0.7422824199999999
6,OPINION_NO,1.4472764,1.7853924
6,OPINION_SI,97.52208399999999,97.94431999999999
6,part,7.156053,7.427106
7,NULOS,0.5830049199999999,0.74330834
7,OPINION_NO,1.4381888,1.7715294
7,OPINION_SI,97.54217399999999,97.936556
7,part,6.953053000000001,7.2044782000000005
8,NULOS,0.53473792,0.6935112999999998
8,OPINION_NO,1.4956075999999998,1.852978
8,OPINION_SI,97.50268399999999,97.920118
8,part,6.8330982,7.0732044
9,NULOS,0.5364555400000001,0.6899713999999999
9,OPINION_NO,1.4242656,1.7507548000000002
9,OPINION_SI,97.61643799999999,98.001122
9,part,7.0597758,7.3378901999999995
10,NULOS,0.5459321800000001,0.7073822
10,OPINION_NO,1.3936582,1.7222254
10,OPINION_SI,97.617062,98.029332
10,part,6.9584532,7.210531
11,NULOS,0.59230852,0.7787221599999999
11,OPINION_NO,1.4147268,1.7456680000000002
11,OPINION_SI,97.523528,97.932434
11,part,6.946739200000001,7.198048999999999
12,NULOS,0.60193898,0.7873744199999999
12,OPINION_NO,1.4776432,1.8146612
12,OPINION_SI,97.4309,97.859612
12,part,6.915751200000001,7.178503
13,NULOS,0.59542582,0.76455658
13,OPINION_NO,1.4113832,1.7371202
