"num_muestra","opc","LI","LS"
"1","OPINION_SI","91.8118260666194","97.9647513742016"
"1","OPINION_NO","1.41736664541351","1.77822353664537"
"1","NULOS","0.393413438757889","6.63441893836225"
"1","PART","6.99943189436607","7.68344429003907"
"2","OPINION_SI","91.011843204499","97.5554237319321"
"2","OPINION_NO","1.39462296547076","1.60548519312897"
"2","NULOS","0.890461538190129","7.542163366779"
"2","PART","6.94349240741789","7.58881135833284"
"3","OPINION_SI","90.1573547675744","97.33012899861"
"3","OPINION_NO","1.4265002491601","1.66299271878419"
"3","NULOS","1.06560643649071","8.35741682938055"
"3","PART","7.07854833190757","7.80180937181868"
"4","OPINION_SI","91.2857048503238","98.3044165785816"
"4","OPINION_NO","1.30063962051572","1.49495310261612"
"4","NULOS","0.245013311065683","7.36927253689712"
"4","PART","7.05063715085","7.74641965079041"
"5","OPINION_SI","89.7085039032911","97.3887574215822"
"5","OPINION_NO","1.39803147868727","1.75682520956841"
"5","NULOS","0.975402095809502","8.77247989106152"
"5","PART","7.06045338197009","7.81141558630064"
"6","OPINION_SI","92.0079526650486","98.1933098444634"
"6","OPINION_NO","1.41388916844688","1.66190242476037"
"6","NULOS","0.220426364665607","6.50251953261512"
"6","PART","6.87273085768311","7.53673933509211"
"7","OPINION_SI","94.0518786488316","98.9030417972864"
"7","OPINION_NO","1.42504604834319","1.67709699606593"
"7","NULOS","0","4.42382649744407"
"7","PART","6.91369212923135","7.58954293525293"
"8","OPINION_SI","90.8405426657904","97.8466680237036"
"8","OPINION_NO","1.28178397135963","1.47573142241826"
"8","NULOS","0.72292672926214","7.83234718746597"
"8","PART","6.9319743077531","7.61059453788693"
"9","OPINION_SI","91.0232639090666","97.9647456962549"
"9","OPINION_NO","1.41629823677343","1.65583203657394"
"9","NULOS","0.451333315226732","7.48852680610438"
"9","PART","6.93541214364817","7.6556067036206"
"10","OPINION_SI","92.9724662437487","98.5771040164692"
"10","OPINION_NO","1.38581754533908","1.67176477833405"
"10","NULOS","0","5.53981099203454"
"10","PART","6.82739309701911","7.44463160612858"
"11","OPINION_SI","90.6980954110087","98.2321691354488"
"11","OPINION_NO","1.2850328046542","1.5230679737798"
"11","NULOS","0.312142800340301","7.94949187476821"
"11","PART","6.96649262921572","7.67609210839394"
"12","OPINION_SI","90.6158455718224","98.1161570651152"
"12","OPINION_NO","1.42927240737096","1.64909771140622"
"12","NULOS","0.291553358965253","7.89807388531987"
"12","PART","6.88862679267099","7.56891999934497"
"13","OPINION_SI","89.5810456253671","97.4088834288939"
"13","OPINION_NO","1.40736137271442","1.639793340395"
"13","NULOS","1.00213151458163","8.960784718048"
"13","PART","6.93051619632606","7.63691060404846"
"14","OPINION_SI","89.1345125920759","97.549820500121"
"14","OPINION_NO","1.28160246315995","1.51918506406602"
"14","NULOS","0.99116708013739","9.52371230043973"
"14","PART","7.07743973290878","7.8544072330679"
"15","OPINION_SI","89.3881746006204","97.5176923890289"
"15","OPINION_NO","1.30977932686169","1.57937653711757"
"15","NULOS","0.976655797123641","9.22832134924779"
"15","PART","7.03842972195705","7.83227780881359"
"16","OPINION_SI","93.4629033897327","98.2243091104181"
"16","OPINION_NO","1.43075708677485","1.63782854265127"
"16","NULOS","0.204761661232088","5.03944020919096"
"16","PART","6.99058657184784","7.57391677416341"
"17","OPINION_SI","95.5847494485033","98.3605800248586"
"17","OPINION_NO","1.40157867575192","1.63575122954949"
"17","NULOS","0.0999149766287937","2.91742564470793"
"17","PART","6.92292423088557","7.52378644958173"
"18","OPINION_SI","88.236729848031","96.8535778968838"
"18","OPINION_NO","1.23367529766791","1.88392323507213"
"18","NULOS","1.52644206171486","10.2656516606303"
"18","PART","7.07795889306236","7.8984191575843"
"19","OPINION_SI","89.9130635279052","97.3532779505171"
"19","OPINION_NO","1.43424644365096","1.83227690991142"
"19","NULOS","0.955009252090649","8.51212591592467"
"19","PART","7.01562070771054","7.73671601024166"
"20","OPINION_SI","91.2914777961847","97.7487792637558"
"20","OPINION_NO","1.39142421300547","1.65307906912498"
"20","NULOS","0.682519316175411","7.23272034175365"
"20","PART","7.10913000574","7.89705259474085"
"21","OPINION_SI","90.4239158447318","98.0766075791472"
"21","OPINION_NO","1.38990215539479","1.62153023105678"
"21","NULOS","0.357105901036085","8.13093828863336"
"21","PART","6.83437664923179","7.5374424366045"
"22","OPINION_SI","90.985075746121","98.0769199384219"
"22","OPINION_NO","1.34003740143532","1.5657609520996"
"22","NULOS","0.420179155408008","7.6120268065142"
"22","PART","7.0113298285117","7.74686170087928"
"23","OPINION_SI","89.7347871065114","97.6211612282739"
"23","OPINION_NO","1.3559094923703","1.55830835256522"
"23","NULOS","0.86105748533826","8.86877633494098"
"23","PART","7.04475397061502","7.77726679502016"
"24","OPINION_SI","88.9961979502728","97.4265360996256"
"24","OPINION_NO","1.34956077466765","1.56916560018797"
"24","NULOS","1.04901442548134","9.60952514976465"
"24","PART","6.92139906430672","7.69402282671077"
"25","OPINION_SI","90.9918313549415","98.1229755469206"
"25","OPINION_NO","1.4268176836208","1.66515687049604"
"25","NULOS","0.283181716680627","7.51003682734045"
"25","PART","6.88487642535649","7.57133201536232"
"26","OPINION_SI","94.0127275322496","98.9354992203837"
"26","OPINION_NO","1.45054955005173","1.67780754795509"
"26","NULOS","0","4.46003916977589"
"26","PART","6.93708505686441","7.46139396900506"
"27","OPINION_SI","93.5409881670182","98.5524226926867"
"27","OPINION_NO","1.37374826054174","1.5971975882338"
"27","NULOS","0","5.00972729290266"
"27","PART","6.81903363231227","7.49312584075569"
